ra,dec,tic_id,sy_dist,sy_disterr,st_lum,st_mass
9.336278,-24.76733,246895813.0,15.53277415346381,0.3377739020635187,0.119302762928583,0.96
195.942044,-20.583383,428698700.0,28.66150759529951,1.0925710834550977,0.2454178182827398,1.3
340.219571,14.549221,379660147.0,33.79520108144644,0.7766386189720709,0.7110115871355506,1.33
204.301736,-61.691844,318163669.0,35.486160397445,1.5237137715013642,0.7497852552550474,1.39
230.80134,30.287841,284292958.0,18.6219739292365,0.4300046121462431,0.1057669168058904,1.13
333.661073,-41.381736,278614418.0,21.7796,0.0191,0.1251967301235225,0.934719443321228
2.168181,36.627115,194303203.0,32.607,0.0268,0.467725242886574,1.2140382528305054
183.793969,-10.312468,176941311.0,22.552999548940008,0.513724166541033,0.2004346704305165,0.99
165.834303,35.969748,353969903.0,2.5461,0.0002,-1.6218811803041548,0.4042735175024463
48.10779712948,-44.41977400326,152972531.0,42.49893752656183,1.1198190083496955,0.7290071444064503,1.45
318.42696,64.403948,286305421.0,41.3907284768212,0.8223323538441296,0.6119521988157687,1.32
25.436837,-11.324704,10839729.0,37.27171077152442,1.3336132068827222,0.625855152574442,1.39
109.373037,-46.979251,59605887.0,14.59,0.12,-0.4385980251925531,0.8138043037769243
266.082552,-72.220988,256056579.0,44.11116012351125,2.6073645595723454,0.5989491663836061,1.26
180.901605,-39.009037,165558925.0,45.97701149425287,1.2683313515655965,-0.1846280289921015,1.31
243.58621861382,-3.69494941324,1203373581.0,48.9925,1.2961,2.6850783340682494,0.6139570725436135
109.410522,9.292101,264595454.0,43.7636761487965,3.4283142366015635,0.4834575738085923,1.21
139.472689,28.560568,149396581.0,17.5284837861525,0.3318275633487239,-0.3625623670437447,0.81
75.400808,61.079357,416187721.0,35.243,0.0438,-1.2415686389925706,0.613189
327.852502,-23.270528,25300818.0,40.0529,0.0423,0.3953882466493718,1.1765053272247314
198.732148,-11.369411,135041892.0,38.1869,0.3916,0.2877694524902957,1.0
170.98153156255,10.52932437937,520725468.0,24.0854,0.2049,-0.0584066753175661,0.828452520741513
44.311218,-24.969425,88348779.0,22.47,1.05,-0.535623133110282,0.84
343.8158215766,-48.46544946877,161335008.0,47.68717215069147,1.9102157656929344,0.4505326711939943,1.12
309.907204,4.972013,466779616.0,16.72,0.96,-0.5949068963345931,0.6740718008101083
9.805289,3.133924,328030874.0,43.5468,0.0407,0.2763060462601948,0.9814651012420654
313.784492,-52.118855,166650822.0,43.398,0.036,-0.7910281700583767,0.6240745234993608
200.9823430636,54.92526137414,1001230963.0,24.86739461819846,0.2858804557694381,1.869506853616446,2.4741488623349
166.3691,43.5268,252803603.0,4.9046,0.0007,-1.6320247382822144,0.3897673503396832
119.89140262026,20.84394289288,54234694.0,23.9883,0.108,-0.2769000840735738,0.863
171.794807,-15.648633,334894562.0,35.94536304816678,1.731372627050449,0.0030382433464549,0.9041477676606676
343.002371,57.716817,371477593.0,23.87774594078319,0.5416394136519586,-0.3914832081602148,0.7259108793151561
51.968372,-19.804493,92357813.0,12.49,0.15,-0.6237011694152229,0.6616562304128198
121.09686173551,12.28907404527,408816164.0,33.200531208499335,1.5762536397129498,-0.1134933822278036,0.84
336.9978,57.6959,414587194.0,4.0005,0.0118,-2.29687579435678,0.3214466130599901
263.73417450561,12.55903982525,289643770.0,14.8964695367198,0.2352190929379262,1.3847212118738377,1.889905910915628
258.0325,45.6661,471012596.0,6.32231143706139,0.130307487417463,-1.7758022238254614,0.4680399292558726
30.91378261772,25.93577744748,620343864.0,43.8375,1.0984,0.0980813107551979,1.116885958683108
322.44507164739,45.89448890274,240283563.0,30.5605,0.051,-0.2241639085440435,0.92
268.327505,24.991403,308411727.0,49.04364884747425,3.126863339956671,0.1482878783600291,0.9541822368266324
152.088256,-19.754524,283994667.0,37.4438,0.0298,-1.000491480137937,0.5759639657620709
111.8521,5.2258,318686860.0,3.786,0.0005,-1.9340887483372475,0.2935178888822196
326.648994,-57.703423,197761293.0,19.025875190258752,0.6805297822999705,-0.6961324895040375,0.6386441463804694
47.106551,26.330962,34856861.0,38.6538,0.0588,-0.0725183908480294,0.73
276.04279579615,-34.3851449797,66389641.0,43.93673110720562,0.4633047216928536,2.507389041519826,2.251255233537309
96.850382,-25.73451,48658373.0,44.38526409232135,4.688722971137364,-0.0879532015729327,0.9033261977555702
190.544713,26.360988,141276792.0,44.014084507042256,2.8477422634397938,-0.341986935650476,0.7031281281756355
220.640165,19.479681,287081516.0,21.58,1.01,-0.7281583934635011,0.647660514240872
178.45756125256,53.69474969408,11895653.0,25.6476,0.4473,1.8303537103300327,2.363135965047291
142.831,-13.4887,293521985.0,10.5318588730911,0.4780654212008703,-1.1636399305201903,0.5368483809217346
235.79850977066,-44.72070822074,254526194.0,35.86800573888092,2.5087019795845693,-0.3301462727603069,0.81
90.081558,-31.028713,471011153.0,16.39,5.75,-0.5425931418923241,0.6924581531507225
299.33183,-12.567985,48769732.0,17.9135,0.0079,-0.93632007992836,0.6341591707593124
306.68598226313,-43.56639219754,139023644.0,45.53734061930784,3.02752811039114,-0.13910762352436,0.82
352.9689,19.9372,247985093.0,6.2535,0.002,-1.647589012268409,0.2531337155160046
31.2702,-17.6146,257505374.0,9.3199,0.02,-1.429946069870883,0.4704159237431661
33.97198667639,6.62609222153,337133829.0,35.932446999640675,2.763041199397451,-0.5771434281400181,0.7131388217645153
175.05476128061,-37.8696332661,181239866.0,42.7772,2.2889,-1.2896952172106348,1.138201796817935
154.9736,-41.8171,73499040.0,21.44542140253056,1.200354918734822,-2.341701957893453,0.3406561376369736
146.417,-39.0407,44764568.0,20.21018593371059,1.956483238125985,-1.387582864380515,0.4412170512960198
159.9348,-37.9204,106504049.0,13.98,0.48,-1.4561804434110548,0.4964530033396336
151.2108,-31.0911,29727593.0,26.5717,0.2142,-1.2799519795974683,0.5212333139716079
131.0963,-44.4725,430590567.0,18.56,0.76,-1.173737981226931,0.6018543134038463
109.1752,-41.3016,22970702.0,21.691973969631235,1.9762752857364685,-2.485356689548854,0.2838238374688603
106.190698,-38.60202,157399917.0,22.425,0.0078,-2.3420383351677176,0.357
148.8494,-27.2613,22147322.0,10.9007,0.0046,-1.9921799771490727,0.2949256789210229
153.034,-18.6178,52103995.0,18.0203,0.1287,-1.101290899386423,0.6095519353578568
147.6689,-13.8107,396795976.0,19.554165037152917,0.711199588758397,-2.207075707509164,0.3985103617962445
120.5142,-17.1718,332304837.0,26.7103,0.2544,-1.4113054166275163,0.602
122.6428,-13.8143,422124638.0,20.9166,0.139,-1.5933385859846103,0.4703186808713595
128.703,-8.8051,51323309.0,23.752969121140143,3.2723805440050557,-2.4955763960699886,0.2864898410230614
237.54454242789,-86.49235689239,290459654.0,47.9842,0.0872,-1.599807511407424,0.4384065118150861
190.2334,-81.2753,357789289.0,30.92145949288806,2.218237044635136,-2.3774261409483333,0.22
189.912271,-37.2869,144390612.0,44.169611307420496,3.609265941639925,-0.2403397988596194,0.7194258945042842
196.5508,-29.9431,124147486.0,21.598272138228943,1.4927531499423894,-2.465545355438231,0.2904383612321373
222.386171,-26.105704,471011155.0,20.7223,0.0146,-1.4354152220323335,0.4310803634277337
351.3548,-67.6689,394632679.0,22.62443438914027,2.098646628856902,-2.692025933268143,0.2537690990056567
338.7704,-42.2967,89042909.0,22.79981760145919,0.7953424744695067,-2.3080383829404374,0.3735663094811189
345.30426778085,-38.55424700069,152865184.0,35.2409,0.0651,-1.6333902896075705,0.4252764561935533
330.6225,-37.0809,197736350.0,7.6676,0.0031,-2.788681102574883,0.2515350616968313
338.502,-25.2424,209363450.0,16.1086,0.0108,-1.5203083145102618,0.4654340359047806
291.6258,-48.6043,424876997.0,27.4643,0.4086,-2.165077857274084,0.3862710218189828
324.7534,-24.1578,441119035.0,19.4556,0.0267,-2.075865063955896,0.3006704427713613
322.8275,-9.7907,71600113.0,7.4581,0.0619,-2.1144649447508552,0.2868297037659212
62.55849,17.368443,348720227.0,37.7695,0.1552,-0.4771284600266696,0.7272307199393145
74.0385,25.8885,60513922.0,39.8145,0.1629,-2.596448337609665,0.33
68.721404,39.141665,155607629.0,37.28560775540641,2.8499439186645468,-0.4067230704873789,0.766399453084419
72.3728,48.4794,286520195.0,13.6,2.7,-2.0979309500200123,0.227782555140341
20.543,22.1508,411628298.0,11.671335200746965,0.2329363117796137,-2.55954915906699,0.2629216195706829
15.8082,31.6833,174326589.0,40.16064257028113,9.67726326994726,-1.3999139301338157,0.4944414577490263
6.53440073198,37.74040125104,331805704.0,35.2808,1.2916,-1.7476260579099523,1.2513895234770789
9.0352,45.5159,191228368.0,22.779043280182236,5.085071165052071,-1.2369681728704078,0.5095849738919296
3.3161,69.3271,461417510.0,26.809651474530835,4.556921993258056,-1.852634464350815,0.5042854264443014
56.3665,72.9923,289663523.0,25.5834,0.0083,-1.7042688926174498,0.54031742744848
134.7348,8.4738,283784587.0,6.772314777190844,0.0908112099338878,-1.8275467037394808,0.3558701244751335
145.564756,21.730675,87950702.0,39.6036,0.0318,-0.7894070213820173,0.7696557637720227
123.880021,9.977782,443957009.0,47.70992366412214,3.8923649554221775,-0.4365203043468196,0.746450375884797
134.3143,19.4049,197247983.0,35.08771929824562,4.185903354878424,-1.5528481739703557,0.459841737240717
129.3451,26.2066,117159425.0,39.474,0.2454,-1.692176485302791,0.4468389995341243
140.4545,43.5078,56936482.0,29.3845,0.1152,-1.5593164171068938,0.4163191445398916
157.1163,48.2389,252487584.0,20.5761316872428,1.3971447441954985,-1.688774817165836,0.3366697557861097
156.7485,55.1148,459178527.0,25.0,1.5625,-1.9683272892733372,0.2722709792484015
105.16,33.5827,165059181.0,26.343,0.2623,-2.58650666666,0.3373370828476451
127.0922,35.0165,400730021.0,19.557989438685706,2.539899273868043,-1.28926601306167,0.5410684810175497
120.8314,52.8439,252974595.0,31.181789834736517,4.142015113688106,-0.7913563738102145,0.6304741072153086
139.377,77.2447,202276997.0,27.21829069134458,2.5114318302574343,-0.2923697023833705,0.662
139.1258,84.1833,328815367.0,25.97402597402597,6.206780232754258,-1.2982476179212143,0.4752108320650746
94.272,83.8931,138469142.0,21.145,0.0926,-2.2803990122215314,0.3635740977142637
131.394406,84.693316,459902985.0,43.74453193350831,2.8321044296409577,-0.3545870245030988,0.7941060537771857
235.9519,25.8772,255885414.0,21.1,2.7,-2.058190122796361,0.2161674055100655
214.6711,18.2058,135222057.0,41.49377593360995,6.370413732545926,-1.804616287692519,0.5531709200918158
238.2764,34.7539,376664521.0,22.8799,0.0936,-1.1882905149112133,0.5529182077174601
254.4734,47.3673,115582980.0,17.9303,0.0055,-1.4198974419707189,0.6226794171849422
262.5256,54.659,229684206.0,29.756,0.1859,-1.5795388780391757,0.4804095902094502
194.5902,40.5564,371834383.0,40.6732,1.0844,-1.0828531734101985,0.6129854017875389
206.1179,51.6857,311002348.0,24.330900243309003,3.72955405189408,-1.3697518658253918,0.3898894024265471
228.6948,64.5623,202467073.0,17.482517482517483,0.2750745757738765,-2.268273447855737,0.2021440090314838
185.8884,67.1884,148910748.0,12.98532658096351,0.9644990006896672,-1.3396577741799998,0.4018635112457066
321.0804,8.5018,288495727.0,38.610038610038615,2.832396654790477,-2.365983907275046,0.46
330.4544,16.4675,303032027.0,16.18,0.58,-1.2293626933308457,0.5771520065090062
324.9766,27.6121,248024345.0,23.3633,0.2747,-1.6957036911056826,0.5156243551225773
311.09132269209,19.75261298066,331684556.0,22.9205,0.7903,-1.195064080603017,0.6329815871872527
312.2185,19.718,224622900.0,33.557046979865774,2.026935723616053,-1.9571681153571407,0.482676501015539
315.3535,20.7273,258473872.0,22.675736961451246,0.6170268560939114,-3.286238142752952,0.2431072853992931
317.7282,29.4231,298492201.0,31.695721077654515,2.581870148005455,-1.2592146754341915,0.6775809002776115
318.4366,36.581,166855070.0,19.76284584980237,2.2653064412816946,-2.7627424058199512,0.2523681923110817
324.1602,39.4558,471012706.0,20.7068,0.0783,-1.1017973775094176,0.6373066968027473
338.2363,53.7946,315365617.0,23.20185614849188,2.3148023535618347,-1.0117057117493933,0.618
287.1771,27.5626,390420292.0,29.76190476190476,1.240079365079365,-2.740726199133305,0.3485412168715269
308.424,36.5996,63644901.0,20.8,3.3,-1.8476091862732296,0.2903336839557539
280.698221,59.626847,471012023.0,3.5231,0.0003,-2.0766770489429023,0.2550671310415144
317.74496717566,46.95891928123,136721616.0,38.0116,0.0466,-1.6802695056697754,0.415996114461088
328.8515,59.6437,276105596.0,23.148148148148145,2.679183813443072,-2.036161814315851,0.3567682144268105
3.3712,-36.8287,120563501.0,27.21829069134458,1.8817217843226792,-0.3937820685328432,0.627878981320966
3.8671,-16.1338,12862728.0,4.99,0.23,-2.199686503204497,0.188483465868286
346.9446,-27.9064,471012252.0,29.065,0.0529,-1.8754079067358749,0.5049875978387885
26.6535,-8.6495,167440156.0,25.5733,0.6841,-1.6275849072227235,0.4477105582265913
343.35473617332,-9.09279020613,36692896.0,35.3234,0.0539,-0.6573010378604085,0.75
343.6936,-5.474,224222042.0,25.0563768479078,0.5775962590848203,-1.7979157140782367,0.3144402207450096
347.8492,8.5171,402934167.0,20.080321285140563,1.3306236996177483,-2.1745769326149107,0.4336119709931652
328.0434,5.6266,388983974.0,30.497102775236357,5.254914018910808,-1.1739222701494334,0.6024970209835306
336.5657,3.0051,265916263.0,23.4511,0.0165,-2.140577583965734,0.307701140775224
343.1239,9.9012,318705111.0,26.845637583892614,0.547723075537138,-1.9231565753261863,0.3345353943329243
349.1655,19.6214,425652947.0,31.746031746031747,3.880070546737213,-1.042355567097207,0.6269000993709011
349.3672,19.613,243069479.0,16.4551,0.2058,-1.4887624755814044,0.4256421764993237
340.6615,17.6692,379746744.0,19.8156,0.0161,-1.4478783424067196,0.4894632271733697
99.9059,-21.0259,48523939.0,11.4,1.9,-2.6723816295195117,0.2431905452966798
82.0608,2.9706,464838615.0,21.0494,0.0251,-1.7406790118430142,0.3447683068399979
73.97686914,4.67123859874,262501617.0,35.8241,0.0795,-1.2303273359445075,0.6189403063643324
92.7283,10.3181,229264027.0,10.91,0.42,-1.6162203613143349,0.466
88.3086,24.2588,77892955.0,20.9506,0.2245,-1.1138218796188064,0.593214477852503
86.351,30.5427,117008676.0,32.042,0.5891,-1.9394604371733188,0.3755807663386926
189.7173,-10.0443,32425572.0,30.807,0.0783,-2.3522094234303434,0.3328978469573618
190.41476077021,-1.44940212689,502564326.0,12.7382,0.227,0.7217294637538286,1.5722173964345063
199.5074,2.2337,393638658.0,13.4327,0.1147,-2.1096166544556825,0.2529172323239826
168.292,0.2388,425283213.0,25.37,1.31,-0.9625050256539794,0.6552784116558354
153.0195,-2.6847,77610900.0,11.5408,0.0934,-1.4881315815303993,0.4595830456195438
187.2399,8.4255,389432682.0,13.8377,0.1333,-1.7026940617885764,0.4001205809365072
192.674415,20.534781,198482458.0,38.27018752391887,4.950372515531794,-0.4672413649111522,0.7243152012045746
165.7853,15.2978,372445638.0,18.21493624772313,2.654271220068945,-2.293062962010766,0.3273215688904962
180.5753,28.5873,4626620.0,17.5061,0.1639,-2.037660322473027,0.2659636464142211
266.5531,-32.1025,471012365.0,14.148,0.0037,-1.6025604295912004,0.521293128474919
260.4867,-27.1212,84007295.0,37.56,0.4863,-1.6880361255942509,0.5717001963308811
265.63446064538,-16.64022952153,418062504.0,20.2811,0.024,-1.931072388317928,0.2703258362451329
267.255573,-16.24997,420878325.0,42.262,0.0404,-0.3239975000655689,0.82
265.54482046241,-8.816719412,296313062.0,21.2701,0.0271,-2.061480274823508,0.2362395196701129
288.0608,2.8864,228846172.0,9.4092,0.0941,-1.7381337296003785,0.3724950258721947
247.5546,-14.6638,413946414.0,22.6446,0.0812,-1.6647850372515602,0.4690832286521529
247.96819437401,-7.30527350836,40673869.0,22.4684,0.309,-1.7237224082444609,1.0188129565037274
257.9677,-1.8518,142948307.0,10.18,1.25,-1.7962212426337931,0.3433521502513398
259.6489,1.9454,345065580.0,35.9237,0.5292,-2.275929363285313,0.233
265.7533,5.7893,361188014.0,20.9083,0.2869,-1.153677702628631,0.5928624771325304
254.6052,13.9697,353287103.0,17.793594306049823,0.696546396322235,-1.898080044455484,0.328513920067407
264.294879,27.896378,311407476.0,29.489826010026544,3.374241371834356,-0.5883854186965385,0.6862063378783881
82.5775,-53.9801,382258517.0,24.449877750611247,7.35289722084397,-1.4030950203611454,0.5866205074265508
70.0054,-31.0753,170806089.0,29.90430622009569,1.779592385705456,-1.059948869147393,0.627360062459814
25.7636429729,-38.66871119623,115273603.0,40.498,1.869,-1.1202074174973995,0.6478701985328987
32.76,-35.6716,70514365.0,22.377,0.0144,-1.4791376825310856,0.6081307131847274
49.7427,-36.393,159966544.0,21.799,0.0811,-1.440961616088113,0.4885210850900065
49.8717,-30.9956,407585760.0,25.6267,0.3124,-2.452694578493338,0.262
56.35038871276,-27.86279331024,651533420.0,20.8451,0.0413,-1.4830506580203913,0.6478389670404919
62.32879573283,-20.41645280514,149840891.0,19.5771,0.5924,-1.143196217286751,1.0508891538557608
45.4627,-16.592,98796342.0,7.158196134574088,0.2556864617861467,-1.5221286684271138,0.2874801608652455
55.8419,-9.5642,38511303.0,20.1423,0.103,-2.187815821152684,0.2469345284123411
97.8793,-88.1935,461738957.0,15.7952930026852,0.5164469517541993,-3.098767795963792,0.215
319.64629828349,62.58578821319,417604820.0,15.037593984962406,0.0248742156142235,1.2473359708835092,1.78104398870907
131.17606980895,-54.7091066307,45696212.0,24.69745616201531,0.2378860929411205,1.929445781283219,2.3593738369935373
113.65086392973,31.88914956764,239187687.0,15.595757953836555,0.9121037480799608,1.7179984257626302,2.581497786610372
233.67239341549,26.71428047411,274945059.0,23.673793629523573,0.5475701472431829,1.8027958181288857,2.469284409985063
188.59681238579,-23.39676260287,83151778.0,45.37998580932617,0.4764156341552734,2.236403964991589,0.8708289382356882
311.55285283182,33.97023700929,232853959.0,22.0946,0.2587,1.7558748556724917,1.33
274.40680760878,-36.76168704861,57334718.0,41.917724609375,0.7770824432373047,2.6133673784404787,0.5086365966312846
161.69243342214,-49.42023779929,272884654.0,34.38663482666016,0.3301525115966797,1.9769379029759735,0.8451587265126139
238.78567631849,-63.43072506518,341149986.0,12.42395305633545,0.0399069786071768,0.9401453248671172,1.5786322113112048
236.06697370796,6.42563663824,296856546.0,22.76163673400879,0.237771987915039,1.7574768095705415,0.7154204512939922
265.86813348725,4.56730335431,361269297.0,25.472930908203125,0.1182460784912109,1.7860412102425542,1.38
276.99266589789,-25.42169542815,53376588.0,23.28314018249512,0.0949258804321289,1.6879746200345556,1.09
143.21432590908,51.67728891018,150226696.0,13.531410217285156,0.0376701354980468,0.8976218446524203,1.52
193.50739905026,55.95979735258,150387644.0,24.3397,1.1018,2.048508372876244,2.369445760859328
167.41586401906,44.49848449178,157847644.0,42.96879577636719,0.4614696502685547,2.191534847006784,1.82
220.62675058735,-64.97513782458,402546736.0,16.39967918395996,0.0515546798706054,1.0374708989192782,1.7808815628686858
195.54414621996,10.95915075442,422290758.0,33.04634475708008,0.2094535827636718,1.9282934122322024,2.51
165.46031625089,56.38242640731,141120277.0,25.985633850097656,0.8176078796386719,1.8339760766429731,2.3649151987268824
82.06134217061,-20.75943418293,420963448.0,47.95423126220703,0.5098514556884766,2.204185430524332,0.9049690139379746
190.41516843685,-1.44929738536,51735845.0,12.024100303649902,0.0766654014587411,0.6581815120894472,1.384102463722229
271.45205427296,-30.42412585681,194920626.0,31.04503631591797,0.7620487213134766,1.830621822499921,0.7757280386867138
29.69248041373,-61.56985940206,355789476.0,21.8627,0.2629,1.423526013483773,1.6307801614051023
87.73995975932,-35.76831139202,100725142.0,27.106264114379883,0.1042490005493164,1.7220512766324452,0.7100727189928443
199.73040589158,-23.17152808469,6013637.0,39.08396530151367,0.3777141571044922,2.040246215057707,2.66
288.13876617958,67.66153620237,258873063.0,29.96890449523925,0.1473045349121111,1.761677770023207,0.7862702423658328
9.83198985211,30.86087545403,267688613.0,31.59598922729492,0.4602727890014648,1.8597520174572344,0.6794411978546802
267.46450346968,-37.04334511262,470331935.0,40.39768981933594,0.2522048950195312,2.0541460683151573,0.7011995846141231
254.41707500229,9.37502931783,337650124.0,26.904430389404297,0.1459922790527361,1.709524355876341,1.18
354.83680836914,77.63255404755,367912480.0,13.788086891174316,0.0251731872558602,1.0343729582715138,0.7839388901507686
211.59291059453,-26.68236219158,60857616.0,32.33479690551758,0.2591876983642578,1.7428821714372729,1.15
133.84843729858,5.9455622718,458688331.0,46.99583053588867,0.5374221801757812,2.200905191684992,2.85
162.4062004171,-16.19364435098,410067602.0,42.00564193725586,0.3070030212402344,2.1866173518536374,1.04
309.39181337409,-47.29150146027,91048865.0,30.4173583984375,0.216282844543457,1.7618665083798066,0.7754735096137976
231.23239037324,58.96607054191,165722603.0,30.735824584960938,0.1207027435302734,1.759290033024304,1.28
245.99786414684,61.51421201538,198187877.0,27.991003036499023,0.1992216110229492,1.817300878393321,2.31
286.73500333979,-27.67042558952,465992580.0,35.25368118286133,0.3831825256347656,1.9333860419030544,1.14
244.58038397775,-4.69251005669,362392898.0,32.741912841796875,0.2544498443603515,1.7630534402996147,1.85
34.12743851397,-51.51215875039,354671857.0,46.10639953613281,0.4444904327392542,2.0780472453535555,3.12726092338562
318.23413266545,30.22691575102,76956031.0,45.768165588378906,0.3108749389648437,2.047730137089028,0.8159607073431085
275.32749821045,-2.89882792887,168775356.0,19.05017852783203,0.0620527267456054,1.271609301378832,1.37
253.64585738778,-42.3613204354,247259440.0,41.256343841552734,0.327966690063473,2.004148938644862,0.6638956608581521
121.88603537105,-24.30432227552,154360594.0,19.447221755981445,0.0799264907836914,1.3404859380320795,1.4383409406554175
21.45396791791,60.23528334504,54995745.0,31.212337493896484,0.4369497299194336,1.8039361038442896,1.922297280368283
257.594506,-15.724914,400036304.0,25.793139025019343,0.572145977857019,1.639454748345734,2.1799463497697418
17.14746415302,-10.18226493833,408048857.0,36.8739128112793,0.22381591796875,1.8708134239155976,1.41
269.75664500342,-9.77363473287,9815387.0,43.59770202636719,0.405740737915039,2.029505525426577,2.74
346.19050188346,15.20509454816,217777441.0,40.88307440719542,0.3175708968670127,2.216808551134549,2.868989290425373
