ra,dec,tic_id,sy_dist,sy_disterr,st_lum,st_mass,inclination
225.94797734168,47.65448025744,S1102093580,12.8025,0.088,-0.1018336270514496,0.9859358715579608,32.03475589013535
298.57393865843,-23.94107304856,S241967968,14.137269973754885,0.0071821212768554,-0.0953259519428968,0.73,81.0024010380707
323.71271878298,-20.08426416623,S441018038,27.479961395263672,0.0489587783813494,0.5028647281243518,1.2899633646011353,54.792414498013194
24.48147485379,-82.9749909196,S394234013,26.98203659057617,0.1879405975341797,0.4493700038764405,1.0849074125289917,66.86343578163341
40.05175886162,-9.45287112021,S4748040,21.759737014770508,0.0803098678588867,0.2727632707035243,1.24,2.781958149405636
315.08951166271,-51.26531358836,S79015105,27.405649185180664,0.0274848937988281,0.4804005140180856,1.2418757677078247,38.411620342659276
154.31057570882,23.10621873011,S95360514,22.24830818176269,0.0345573425292968,0.288361894617878,1.14,67.32319883566372
222.56587820255,23.91184255646,S198304072,18.18691635131836,0.0122489929199218,0.0940652643554176,1.0244706869125366,25.880537105615144
173.5914525989,3.06016476044,S380543530,26.86178398132324,0.0362052917480468,0.4619221003600302,1.32,0.04219285988926698
299.94700115692,-9.95823182425,S70277020,21.3105,0.4254,0.2129303236363749,1.11,3.468064852340775
61.33441014954,22.00890443066,S15736408,16.804180145263672,0.0108394622802734,0.0180827071880967,0.9829214215278624,8.67116711236297
262.59899910052,-1.06274196667,S164139204,16.3425,0.3841,-0.0294675195972461,1.0,36.746759677454264
201.13853505477,-5.16393385665,S114960770,26.79452896118164,0.6179561614990234,0.4557645910405437,1.38,19.949303678440533
192.16436250231,60.31973274354,S142277151,26.1676,0.2004,0.4182399553251918,1.23,10.11796492156544
22.80730720504,70.26462024014,S353168694,27.578371047973636,0.2036676406860351,0.4653412331138682,1.2277710437774658,57.65059736991726
32.60799609331,-50.82374089862,S220017951,10.76023769378662,0.0063800811767569,-0.3912236469896978,0.8639876842498779,48.444291387165634
154.134551234,23.50311199458,S95360265,29.58568572998047,0.2388734817504882,0.4947348684316887,1.1078566312789917,82.27132051046313
304.38053447853,66.85368932444,S403585118,17.47551727294922,0.0053119659423828,0.0467731401624371,1.002405047416687,32.002822632477425
87.14558393876,-4.09464431585,S176521059,15.206184387207031,0.0059247016906738,-0.0849637835766,0.9664596915245056,47.49288591401922
236.87125283468,-37.9163117471,S179348425,15.236676216125488,0.0083861351013183,-0.0887604106516544,0.9000962972640991,34.082202374983375
102.7076294182,-0.54087925301,S281812116,29.793811798095703,0.0428380966186541,0.5425315877373208,1.305179476737976,45.926628304456464
10.10695941763,-59.45460160987,S281667171,25.24774169921875,0.0258722305297851,0.3681815539012298,1.0759127140045166,40.21708940165004
214.75373187891,-25.81542555564,S83391616,17.978723526000977,0.0181198120117187,0.0815347259604763,1.121850848197937,26.011879096254795
105.87691201476,29.33708242269,S91686663,18.938596725463867,0.0149726867675781,0.1091435508751562,1.07,40.854253014819115
113.02401299225,-8.88132592956,S6677245,28.64496612548828,0.0258693695068341,0.4730844780047111,1.1232386827468872,41.416978706750115
303.10779428157,-12.61749817362,S14347470,28.204160690307617,0.0299577713012695,0.4761107779369228,1.2344543933868408,50.9749139928369
295.45397471279,50.5250607722,S27533341,21.12137222290039,0.0082149505615216,0.1949882340601625,0.9555838108062744,59.25404525404587
271.59882967894,-36.01978596212,S329574145,17.107667922973633,0.0125656127929687,0.0141267994874982,0.9937224984169006,41.79572954075707
1.65326704382,29.02150289093,S238432056,13.758092880249023,0.0053672790527343,-0.1898614487769318,0.8791604042053223,16.378434195131174
191.24752111167,39.27891619738,S389853353,17.54538345336914,0.01025390625,0.0376505622116742,1.0280797481536863,11.593461482637526
112.35692077732,-7.55123612554,S6172378,29.7192,0.439,0.5180175814260892,1.22,72.15620507552975
133.5747790872,-5.43445735783,S62569281,16.836626052856445,0.0113086700439453,-0.0129678344123867,0.942652702331543,38.614536735488514
137.21279392804,33.88221892017,S355127594,18.937105178833008,0.010568618774414,0.098670162077907,1.0265932083129885,77.20485498011226
344.10022208348,-31.56556530373,S206686962,7.599592208862305,0.0014734268188476,-0.7077582559318212,0.7254488468170166,60.91971254448531
348.52744988502,-62.70000344745,S394125166,29.183454513549805,0.0183868408203125,0.4534859801091094,1.0704833269119265,69.20754323501045
103.39142751378,-28.53979332075,S53688090,25.76380920410156,0.0125541687011718,0.3528043275475334,1.00581955909729,18.704351001580452
326.13054155637,14.77193953424,S301880196,18.120813369750977,0.0101737976074218,0.0553047129216524,1.0249645709991455,39.10963970007251
358.10586119073,75.54454683117,S265344685,10.89311408996582,0.0050177574157714,-0.3989809586359988,0.7942561507225037,14.043362291394482
79.71030365103,-18.1300517504,S408190069,24.69266128540039,0.0153684616088867,0.3280276156768729,1.0558490753173828,65.722204026557
